GWAS	cM_threshold	cluster	CHR	bp_start	bp_stop	cM_start	cM_stop	nSNPs_in_cluster
PSP_Hoglinger	0.67	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.67	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.68	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.68	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.68	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.69	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.69	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.69	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.7	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.7	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.7	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.71	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.71	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.71	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.72	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.72	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.72	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.73	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.73	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.73	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.74	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.74	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.74	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.75	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.75	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.75	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.76	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.76	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.76	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.77	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.77	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.77	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.78	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.78	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.78	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.79	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.79	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.79	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.8	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.8	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.8	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.81	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.81	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.81	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.82	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.82	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.82	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.83	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.83	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.83	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.84	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.84	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.84	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.85	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.85	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.85	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.86	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.86	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.86	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.87	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.87	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.87	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.88	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.88	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.88	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.89	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.89	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.89	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.9	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.9	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.9	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.91	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.91	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.91	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.92	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.92	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.92	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.93	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.93	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.93	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.94	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.94	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.94	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.95	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.95	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.95	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.96	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.96	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.96	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.97	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.97	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.97	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.98	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.98	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.98	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	0.99	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	0.99	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	0.99	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
PSP_Hoglinger	1	1	1	179259770	179259770	196.016565393594	196.016565393594	1
PSP_Hoglinger	1	2	7	12038034	12038034	22.3145494248988	22.3145494248988	1
PSP_Hoglinger	1	3	17	42259087	44143231	68.0943312703947	69.2952988943509	32
