GWAS	cM_threshold	cluster	CHR	bp_start	bp_stop	cM_start	cM_stop	nSNPs_in_cluster
PD_Nalls_no23	0.22	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.22	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.22	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.22	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.22	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.22	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.23	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.23	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.23	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.23	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.23	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.23	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.23	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.23	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.23	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.23	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.23	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.23	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.23	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.23	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.23	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.23	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.23	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.23	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.23	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.23	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.23	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.23	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.24	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.24	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.24	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.24	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.24	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.24	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.24	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.24	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.24	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.24	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.24	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.24	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.24	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.24	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.24	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.24	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.24	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.24	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.24	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.24	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.24	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.24	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.25	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.25	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.25	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.25	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.25	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.25	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.25	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.25	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.25	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.25	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.25	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.25	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.25	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.25	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.25	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.25	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.25	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.25	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.25	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.25	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.25	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.25	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.26	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.26	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.26	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.26	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.26	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.26	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.26	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.26	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.26	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.26	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.26	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.26	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.26	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.26	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.26	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.26	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.26	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.26	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.26	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.26	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.26	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.26	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.27	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.27	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.27	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.27	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.27	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.27	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.27	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.27	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.27	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.27	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.27	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.27	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.27	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.27	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.27	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.27	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.27	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.27	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.27	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.27	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.27	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.27	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.28	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.28	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.28	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.28	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.28	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.28	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.28	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.28	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.28	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.28	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.28	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.28	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.28	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.28	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.28	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.28	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.28	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.28	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.28	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.28	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.28	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.28	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.29	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.29	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.29	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.29	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.29	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.29	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.29	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.29	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.29	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.29	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.29	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.29	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.29	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.29	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.29	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.29	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.29	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.29	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.29	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.29	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.29	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.29	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.3	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.3	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.3	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.3	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.3	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.3	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.3	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.3	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.3	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.3	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.3	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.3	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.3	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.3	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.3	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.3	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.3	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.3	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.3	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.3	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.3	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.3	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.31	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.31	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.31	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.31	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.31	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.31	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.31	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.31	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.31	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.31	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.31	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.31	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.31	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.31	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.31	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.31	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.31	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.31	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.31	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.31	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.31	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.31	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.32	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.32	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.32	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.32	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.32	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.32	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.32	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.32	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.32	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.32	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.32	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.32	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.32	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.32	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.32	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.32	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.32	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.32	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.32	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.32	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.32	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.32	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.33	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.33	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.33	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.33	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.33	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.33	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.33	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.33	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.33	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.33	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.33	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.33	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.33	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.33	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.33	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.33	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.33	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.33	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.33	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.33	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.33	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.33	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.34	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.34	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.34	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.34	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.34	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.34	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.34	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.34	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.34	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.34	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.34	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.34	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.34	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.34	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.34	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.34	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.34	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.34	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.34	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.34	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.34	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.34	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.35	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.35	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.35	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.35	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.35	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.35	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.35	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.35	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.35	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.35	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.35	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.35	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.35	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.35	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.35	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.35	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.35	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.35	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.35	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.35	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.35	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.35	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.36	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.36	2	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.36	3	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.36	4	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.36	5	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.36	6	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.36	7	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.36	8	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.36	9	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.36	10	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.36	11	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.36	12	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.36	13	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.36	14	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.36	15	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.36	16	12	40189191	40491747	55.2445494897039	55.3746701242003	4
PD_Nalls_no23	0.36	17	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.36	18	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.36	19	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.36	20	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.36	21	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.36	22	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.37	1	1	154941247	156185069	165.985115479055	166.387421409377	15
PD_Nalls_no23	0.37	2	1	205673262	205770138	222.655381565749	222.688604357811	17
